claim_id,Month,Make,Fault,PoliceReportFiled,WitnessPresent,Risk_Score,Risk_Level
419,Nov,Toyota,Policy Holder,No,No,0.4725746233574272,Medium
420,Oct,Pontiac,Policy Holder,No,No,0.1017806549198397,Low
421,Feb,Chevrolet,Policy Holder,No,No,0.5346724988883479,Medium
422,Dec,Chevrolet,Policy Holder,No,No,0.4891864922768515,Medium
423,Oct,Pontiac,Third Party,No,No,0.08159333187093129,Low
424,Jan,Toyota,Policy Holder,No,No,0.6908697938854559,High
425,Jan,Honda,Third Party,No,No,0.06582515775625415,Low
426,Oct,Ford,Policy Holder,No,No,0.6233378955871103,High
427,Dec,Toyota,Third Party,Yes,No,0.0245911846218045,Low
428,Sep,Honda,Policy Holder,No,No,0.0675105519657445,Low
429,Mar,Toyota,Policy Holder,No,No,0.8211768201005221,High
430,Dec,Pontiac,Policy Holder,No,No,0.10182774900095705,Low
431,Feb,Chevrolet,Policy Holder,No,No,0.5436379298578777,Medium
432,Jul,Mercury,Policy Holder,No,No,0.6137074693078033,High
433,Jun,Toyota,Policy Holder,No,No,0.1666328886642833,Low
434,Jun,Toyota,Policy Holder,No,No,0.733726759691681,High
435,Apr,Honda,Policy Holder,No,No,0.15043449128578104,Low
436,Apr,Pontiac,Policy Holder,No,No,0.8138658067307638,High
437,Apr,Pontiac,Policy Holder,No,No,0.7193925935704374,High
438,Apr,Chevrolet,Policy Holder,No,No,0.6938521129253015,High
439,Apr,Honda,Policy Holder,No,No,0.10516169430980307,Low
440,Feb,Honda,Policy Holder,No,No,0.6171793949888553,High
441,Aug,Pontiac,Third Party,No,No,0.055724813498116185,Low
442,Jan,Honda,Third Party,No,No,0.043088574752203346,Low
443,Nov,Chevrolet,Third Party,No,No,0.013043624357233065,Low
444,Jul,Mazda,Third Party,No,No,0.06655130219161715,Low
445,May,Toyota,Policy Holder,No,No,0.09485322203663517,Low
446,Feb,Pontiac,Third Party,No,No,0.04951831903863308,Low
447,Feb,Honda,Third Party,No,No,0.002545431226470263,Low
448,Feb,Toyota,Policy Holder,No,No,0.07695557007553494,Low
449,Nov,Toyota,Policy Holder,No,No,0.6135340673730642,High
450,Jan,Honda,Policy Holder,No,No,0.7736571678369875,High
451,Nov,Pontiac,Policy Holder,No,No,0.047631915808949335,Low
452,Jun,Mazda,Third Party,No,No,0.06845165178494259,Low
453,May,Mazda,Policy Holder,No,No,0.12959956262550476,Low
454,Mar,Chevrolet,Policy Holder,No,No,0.1486568970232001,Low
455,Sep,Pontiac,Policy Holder,No,No,0.7698721187907758,High
456,Sep,Honda,Third Party,No,No,0.05282515212378599,Low
457,Jan,Pontiac,Policy Holder,No,No,0.6984753166282135,High
458,Jan,Toyota,Third Party,No,No,0.04919366995821327,Low
459,Oct,Toyota,Policy Holder,No,No,0.5255008192720035,Medium
460,Mar,Mazda,Policy Holder,No,No,0.9885308522943296,High
461,Mar,Honda,Policy Holder,No,No,0.596565689554964,Medium
462,Mar,Toyota,Third Party,No,No,0.030729493741133686,Low
463,Sep,Accura,Policy Holder,No,No,0.18242190397032887,Low
464,Jun,VW,Policy Holder,No,No,0.037827898969365295,Low
465,May,Toyota,Third Party,No,No,0.04956576638034339,Low
466,May,Honda,Third Party,No,No,0.07026155656787456,Low
467,Jan,Mazda,Policy Holder,No,No,0.07449570683173819,Low
468,Apr,Honda,Policy Holder,No,No,0.5223772833015662,Medium
469,Feb,Accura,Policy Holder,No,No,0.8329443766154105,High
470,Mar,Ford,Policy Holder,No,No,0.7701337327870535,High
471,Mar,Mazda,Policy Holder,No,No,0.14392777901461815,Low
472,Mar,Pontiac,Policy Holder,No,No,0.07434718881939528,Low
473,Feb,Chevrolet,Policy Holder,No,No,0.6361104586582222,High
474,Feb,Toyota,Policy Holder,No,No,0.8129271372787011,High
475,Feb,Mazda,Policy Holder,No,No,0.15209963271791246,Low
476,Sep,Ford,Third Party,No,No,0.05046187904077296,Low
477,May,Pontiac,Third Party,No,No,0.05108248061202392,Low
478,Apr,Ford,Third Party,No,No,0.22726856080802105,Low
479,Apr,Mazda,Policy Holder,No,No,0.09595499311209829,Low
480,Aug,Pontiac,Policy Holder,No,No,0.6203111663698884,High
481,Oct,Pontiac,Policy Holder,No,No,0.5690609206489463,Medium
482,Oct,VW,Policy Holder,No,No,0.27011671176515223,Low
483,Jan,Pontiac,Third Party,No,No,0.13860238716970075,Low
484,Feb,Chevrolet,Third Party,No,No,0.004090761458801868,Low
485,Jul,Pontiac,Third Party,No,No,0.04816945603352511,Low
486,Jun,Chevrolet,Third Party,No,No,0.1333537705670202,Low
487,Jun,Pontiac,Policy Holder,No,No,0.7365812721608515,High
488,Jun,Toyota,Policy Holder,No,No,0.7003906187714075,High
489,Jan,Honda,Third Party,No,No,0.09169599640556114,Low
490,Oct,Accura,Policy Holder,No,No,0.6721729557672615,High
491,Jun,Honda,Policy Holder,No,No,0.7009321165271405,High
492,Jun,Mazda,Third Party,No,No,0.06967587669014962,Low
493,May,Toyota,Policy Holder,Yes,No,0.43366236842627154,Medium
494,Mar,Honda,Third Party,No,No,0.1165280394933969,Low
495,Oct,Honda,Policy Holder,No,No,0.09669410632359156,Low
496,Jun,Honda,Third Party,No,No,0.07463550761297727,Low
497,Mar,Mazda,Policy Holder,No,No,0.11491920181817775,Low
498,Oct,Mazda,Policy Holder,No,No,0.5732525755015745,Medium
499,Oct,Pontiac,Policy Holder,No,No,0.5417045446801905,Medium
500,Oct,Mazda,Policy Holder,No,No,0.5672306822826889,Medium
501,Aug,Pontiac,Third Party,No,No,0.03653966271303636,Low
502,Apr,Chevrolet,Policy Holder,No,No,0.6445688552648356,High
503,Apr,Honda,Policy Holder,No,No,0.7966074751889421,High
504,Jan,Pontiac,Policy Holder,No,No,0.7047262476282602,High
505,Mar,Toyota,Third Party,No,No,0.06142361750550976,Low
506,Mar,Toyota,Policy Holder,No,No,0.12774383952030963,Low
507,Mar,Toyota,Third Party,No,No,0.005530269718046561,Low
508,Mar,Toyota,Third Party,No,No,0.08295775665023357,Low
509,Jan,Toyota,Policy Holder,No,No,0.8243422684279321,High
510,Jan,Ford,Third Party,No,No,0.0017068642667797836,Low
511,Feb,Toyota,Policy Holder,No,No,0.9764941948947983,High
512,Feb,Toyota,Policy Holder,No,No,0.11502732497623565,Low
513,Feb,Pontiac,Third Party,No,No,0.04694998731700775,Low
514,Feb,Toyota,Policy Holder,No,No,0.10239231936620867,Low
515,Apr,Honda,Third Party,No,No,0.0023584755656563174,Low
516,Apr,Pontiac,Policy Holder,No,No,0.6970925853318652,High
517,Feb,Pontiac,Policy Holder,No,No,0.7038897966024878,High
518,Feb,Pontiac,Policy Holder,No,No,0.5299936435915522,Medium
519,Feb,Pontiac,Policy Holder,No,No,0.07696207104882502,Low
520,Jan,Toyota,Policy Holder,No,No,0.5579477792747853,Medium
521,Jan,Pontiac,Third Party,No,No,0.06603763757312245,Low
522,Jan,Honda,Policy Holder,No,No,0.1733108408876156,Low
523,Jan,Chevrolet,Policy Holder,No,No,0.13467363282202632,Low
524,Feb,Chevrolet,Policy Holder,No,No,0.6061379760919151,High
525,Feb,Mazda,Policy Holder,No,No,0.0793703790190469,Low
526,Feb,Mazda,Policy Holder,No,No,0.4714615032675384,Medium
527,Feb,Honda,Third Party,No,No,0.037854556118668004,Low
528,Feb,Honda,Third Party,No,No,0.09478406217167115,Low
529,Jan,Mazda,Policy Holder,No,No,0.7028410501373358,High
530,Jan,Ford,Policy Holder,No,No,0.15522661543324914,Low
531,Feb,Pontiac,Policy Holder,No,No,0.12110871349954813,Low
532,Feb,Toyota,Policy Holder,No,No,0.5796095245170251,Medium
533,Feb,Pontiac,Third Party,No,No,0.05202946142191386,Low
534,Jan,Pontiac,Policy Holder,No,No,0.7609242412593061,High
535,Feb,Pontiac,Third Party,No,No,0.044465568195323324,Low
536,Feb,Pontiac,Policy Holder,No,No,0.5365424749640174,Medium
537,Jan,Chevrolet,Policy Holder,No,No,0.676662969776239,High
538,Feb,Saab,Policy Holder,No,No,0.7395576833572162,High
539,Jan,Honda,Policy Holder,No,No,0.7558887594753613,High
540,Feb,Chevrolet,Policy Holder,No,No,0.6463016004596897,High
541,Feb,Chevrolet,Policy Holder,No,No,0.7405940880410392,High
542,Feb,Chevrolet,Policy Holder,No,No,0.660174650509204,High
543,Jan,Honda,Policy Holder,No,No,0.8023503570301441,High
544,Feb,Pontiac,Policy Holder,No,No,0.11120086721955748,Low
545,Jan,Chevrolet,Policy Holder,No,No,0.6472681522501803,High
546,Feb,Toyota,Third Party,No,No,0.04461128261461019,Low
547,Feb,Chevrolet,Third Party,No,No,0.08522870891893604,Low
548,Feb,Toyota,Policy Holder,No,No,0.7918411371908869,High
549,Feb,Toyota,Policy Holder,No,No,0.17698123420619608,Low
550,Feb,Honda,Policy Holder,No,No,0.17510046829572656,Low
551,Feb,Chevrolet,Policy Holder,No,No,0.7144710573242712,High
552,Feb,Pontiac,Third Party,No,No,0.059198687122597446,Low
553,Feb,VW,Third Party,No,No,0.00037291759186461955,Low
554,Feb,VW,Policy Holder,No,No,0.3716825573240031,Medium
555,Feb,Mazda,Policy Holder,No,No,0.6059169291081644,High
556,Feb,Accura,Policy Holder,No,No,0.8423138940388571,High
557,Jan,Pontiac,Policy Holder,No,No,0.7207959090238686,High
558,Jan,Honda,Policy Holder,No,No,0.8616774895102123,High
559,Jan,Toyota,Policy Holder,No,No,0.6918537086769567,High
560,Jan,VW,Third Party,No,No,0.0013135264970378987,Low
561,Nov,Mazda,Third Party,No,No,0.021337822093415143,Low
562,Apr,Pontiac,Policy Holder,No,No,0.9924847557323248,High
563,Apr,Pontiac,Third Party,No,No,0.07845045204657154,Low
564,Aug,Toyota,Policy Holder,No,No,0.7180723497062965,High
565,Jan,Toyota,Policy Holder,No,No,0.5878731889700488,Medium
566,Jul,Pontiac,Policy Holder,No,No,0.3141481767487833,Medium
567,Dec,Pontiac,Policy Holder,No,No,0.6953908832257456,High
568,Oct,Toyota,Policy Holder,No,No,0.6576067064376016,High
569,Aug,Pontiac,Third Party,No,No,0.07043672224378456,Low
570,Mar,Honda,Policy Holder,No,No,0.5538811854366723,Medium
571,Mar,Pontiac,Third Party,No,No,0.056405821222198956,Low
572,Mar,Pontiac,Policy Holder,No,No,0.7556586473822938,High
573,May,Mazda,Policy Holder,No,No,0.7974450032695796,High
574,Apr,Honda,Policy Holder,No,No,0.6322393077560563,High
575,Oct,Pontiac,Policy Holder,No,No,0.5897160554547662,Medium
576,Sep,Mazda,Policy Holder,No,No,0.7426461133905922,High
577,Aug,Honda,Policy Holder,No,No,0.6281576272693974,High
578,Apr,Mazda,Policy Holder,No,No,0.12032928747967962,Low
579,Jun,Mazda,Policy Holder,No,No,0.5543257143137326,Medium
580,Jun,Toyota,Third Party,No,No,0.09705737903531256,Low
581,Jun,Pontiac,Third Party,No,No,0.002777494331777531,Low
582,Oct,Pontiac,Third Party,No,No,0.003441726995385295,Low
583,Oct,Toyota,Policy Holder,No,No,0.6305813745425289,High
584,Jul,Pontiac,Policy Holder,No,No,0.5179275298377978,Medium
585,Jun,Chevrolet,Third Party,No,No,0.04750285153678919,Low
586,Apr,Chevrolet,Policy Holder,No,No,0.10685556485296752,Low
587,Aug,Pontiac,Third Party,No,No,0.13156035136684757,Low
588,Jul,Pontiac,Policy Holder,No,No,0.7508489311786444,High
589,Jun,Mazda,Third Party,No,No,0.02737175951819664,Low
590,Sep,Toyota,Policy Holder,No,No,0.6879166111586292,High
591,Sep,Chevrolet,Third Party,No,No,0.048721361167940146,Low
592,Sep,Mazda,Third Party,No,No,0.19736143525279987,Low
593,Jan,Toyota,Third Party,No,No,0.09269726853495536,Low
594,Nov,Honda,Policy Holder,No,No,0.3542147017677208,Medium
595,Jul,Mazda,Policy Holder,No,No,0.06499570393978422,Low
596,Jul,Ford,Policy Holder,No,No,0.6059704562886578,High
597,Jun,Mazda,Policy Holder,No,No,0.6194715754262485,High
598,Jun,Mazda,Third Party,No,No,0.04531057863460505,Low
599,Aug,Toyota,Policy Holder,No,No,0.6407665611898378,High
600,Nov,Pontiac,Policy Holder,No,No,0.37386910280010704,Medium
601,Sep,Mazda,Policy Holder,No,No,0.1291319335240375,Low
602,Jul,Toyota,Policy Holder,No,No,0.6507625782316299,High
603,Jun,Pontiac,Third Party,No,No,0.09554315051957023,Low
604,Sep,Chevrolet,Policy Holder,No,No,0.14411044027612266,Low
605,Dec,Accura,Policy Holder,No,No,0.7572383652712316,High
606,Jul,Mazda,Third Party,No,No,0.029332619773145174,Low
607,Jan,Pontiac,Policy Holder,No,No,0.7259685185538522,High
608,Nov,Honda,Policy Holder,No,No,0.03805352427178639,Low
609,Nov,Pontiac,Third Party,No,No,0.03557985392607028,Low
610,Apr,Pontiac,Policy Holder,No,No,0.5623104904707422,Medium
611,Apr,Pontiac,Third Party,No,No,0.004536332173557273,Low
612,May,Toyota,Third Party,No,No,0.10396879840182209,Low
613,Jul,Pontiac,Policy Holder,No,No,0.7891735924979919,High
614,Jun,Honda,Policy Holder,No,No,0.7298497135731751,High
615,Jun,Pontiac,Policy Holder,No,No,0.6687207561044812,High
616,Jun,Honda,Policy Holder,No,No,0.12057016767325177,Low
617,Mar,Honda,Policy Holder,No,No,0.2655802086613219,Low
618,Jan,Toyota,Policy Holder,No,No,0.6665264371311026,High
619,Jan,Ford,Third Party,No,No,0.06459667979937246,Low
620,Mar,Toyota,Policy Holder,No,No,0.7181660536536235,High
621,May,Mazda,Policy Holder,No,No,0.7338795846799813,High
622,Oct,Mazda,Policy Holder,No,No,0.08332191045127513,Low
623,Oct,Honda,Policy Holder,No,No,0.43079930613731526,Medium
624,Sep,Honda,Policy Holder,No,No,0.6825176336252591,High
625,Aug,Chevrolet,Policy Holder,No,No,0.6637227085093781,High
626,Jul,Pontiac,Policy Holder,No,No,0.5282452515313931,Medium
627,Jul,Toyota,Policy Holder,No,No,0.5468514213372017,Medium
628,Nov,Pontiac,Policy Holder,No,No,0.04507825570196064,Low
629,Nov,Pontiac,Policy Holder,No,No,0.5633589344456545,Medium
630,Jun,Ford,Policy Holder,No,No,0.1903978653858922,Low
631,May,Pontiac,Policy Holder,No,No,0.7159043398113762,High
632,Apr,Pontiac,Policy Holder,No,No,0.6611572423985517,High
633,Nov,Ford,Policy Holder,No,No,0.16639509695194415,Low
634,Nov,Mazda,Policy Holder,No,No,0.05783218775066038,Low
635,Nov,Mazda,Policy Holder,No,No,0.04149641565538682,Low
636,Apr,Pontiac,Third Party,No,No,0.06798418340389673,Low
637,Nov,Pontiac,Policy Holder,No,No,0.4718094125062778,Medium
638,Nov,Honda,Policy Holder,No,No,0.8444591581161294,High
639,Aug,Toyota,Third Party,Yes,No,0.06891741186610346,Low
640,Aug,Toyota,Policy Holder,No,No,0.6710891079219254,High
641,Jun,Pontiac,Third Party,Yes,No,0.0022949708657505562,Low
642,Apr,Pontiac,Third Party,No,No,0.0545746083177963,Low
643,Mar,Toyota,Third Party,No,No,0.11144053275682402,Low
644,Jan,Mazda,Third Party,No,No,0.1102027513163445,Low
645,Dec,Toyota,Third Party,No,No,0.020241637940217543,Low
646,Dec,Pontiac,Third Party,No,No,0.035606619497292845,Low
647,Jan,Mazda,Policy Holder,No,No,0.6697001501933049,High
648,Nov,Toyota,Policy Holder,No,No,0.04849657724531668,Low
649,May,Pontiac,Third Party,No,No,0.02884279942458878,Low
650,Jan,Chevrolet,Policy Holder,No,No,0.19127035617071497,Low
651,May,Pontiac,Third Party,No,No,0.09550561267748842,Low
652,Sep,Honda,Policy Holder,No,No,0.7488227656185921,High
653,Oct,Pontiac,Policy Holder,No,No,0.7408548992617291,High
654,Oct,Saturn,Policy Holder,No,No,0.2762813974613505,Low
655,Sep,Toyota,Policy Holder,No,No,0.1256061979842597,Low
656,Sep,Honda,Policy Holder,No,No,0.714059443133361,High
657,Aug,Pontiac,Policy Holder,No,No,0.11532195462089265,Low
658,Oct,Accura,Policy Holder,No,No,0.7035413975794983,High
659,Oct,Saturn,Third Party,No,No,0.11363035602030105,Low
660,Dec,Pontiac,Third Party,No,No,0.04999114088401829,Low
661,Jan,Honda,Third Party,No,No,0.005690522327551665,Low
662,Jan,Pontiac,Third Party,No,No,0.05162873485119477,Low
663,Dec,Honda,Policy Holder,No,No,0.4645685611571221,Medium
664,Aug,VW,Third Party,No,No,0.4443590369981985,Medium
665,Dec,Mazda,Third Party,No,No,0.023468386009674515,Low
666,May,Toyota,Third Party,No,No,0.051540941200342534,Low
667,Jan,Chevrolet,Policy Holder,No,No,0.6169697515766601,High
668,Oct,Pontiac,Policy Holder,No,No,0.5822209954717054,Medium
669,Aug,Toyota,Policy Holder,No,No,0.5218306539476807,Medium
670,Sep,Pontiac,Policy Holder,No,No,0.37461534545523395,Medium
671,Nov,Pontiac,Policy Holder,No,No,0.0579282064041272,Low
672,Jul,Toyota,Policy Holder,No,No,0.7378621652838027,High
673,Jul,Mazda,Third Party,No,No,0.020345434999778155,Low
674,May,Toyota,Policy Holder,No,No,0.1712629276734692,Low
675,May,Toyota,Policy Holder,No,No,0.7589151259075413,High
676,Jan,Toyota,Third Party,No,No,0.10145018407167115,Low
677,Mar,Toyota,Policy Holder,No,No,0.8426221787843237,High
678,Apr,Pontiac,Policy Holder,No,No,0.6996332092492757,High
679,Apr,Accura,Policy Holder,No,No,0.2558697669591905,Low
680,Jul,Toyota,Policy Holder,No,No,0.611669506048239,High
681,Apr,Ford,Policy Holder,No,No,0.11325521132387259,Low
682,Apr,Honda,Policy Holder,No,No,0.1340035180277835,Low
683,Nov,Pontiac,Policy Holder,No,No,0.4079967333071911,Medium
684,Aug,Honda,Policy Holder,No,No,0.5214159666618244,Medium
685,Jul,Toyota,Third Party,No,No,0.02782001562468245,Low
686,Mar,Toyota,Policy Holder,No,No,0.757353575503631,High
687,Oct,Pontiac,Third Party,Yes,No,0.04128840472317989,Low
688,Oct,Mazda,Policy Holder,No,No,0.673053058456977,High
689,May,Toyota,Third Party,No,No,0.014507921869869251,Low
690,May,Mercury,Third Party,No,No,0.13351959679669648,Low
691,Sep,Ford,Third Party,No,No,0.0036739238846044352,Low
692,Aug,Pontiac,Policy Holder,No,No,0.7697809139202911,High
693,Jul,Honda,Third Party,No,No,0.1725929867320701,Low
694,Mar,Pontiac,Third Party,No,No,0.05150487346754164,Low
695,Jul,Pontiac,Third Party,No,No,0.025887599149601898,Low
696,Sep,Mazda,Third Party,No,No,0.043906471500976464,Low
697,Sep,VW,Policy Holder,No,No,0.02427476494934612,Low
698,May,Mazda,Policy Holder,No,No,0.10474250269323634,Low
699,Apr,Toyota,Policy Holder,No,No,0.10815524264412857,Low
700,Mar,Mazda,Policy Holder,No,No,0.6418910188934659,High
701,Jan,Mazda,Policy Holder,No,No,0.6872353195845142,High
702,Jun,Honda,Third Party,No,No,0.001983680972949556,Low
703,May,Pontiac,Policy Holder,No,No,0.779598301854528,High
704,May,Chevrolet,Third Party,No,No,0.0750752263923861,Low
705,May,Toyota,Policy Holder,No,No,0.22076144974044523,Low
706,Jan,Mazda,Third Party,No,No,0.03113699452953328,Low
707,Jun,Toyota,Policy Holder,No,No,0.7328431460708621,High
708,Apr,Toyota,Policy Holder,No,No,0.756941828247418,High
709,May,Toyota,Policy Holder,No,No,0.6558855385976609,High
710,Mar,Pontiac,Third Party,No,No,0.039264668558499555,Low
711,Apr,Mazda,Policy Holder,No,No,0.6016675318872754,High
712,Apr,Toyota,Policy Holder,No,No,0.10285729073764208,Low
713,Sep,Pontiac,Third Party,No,No,0.033637355548450466,Low
714,Jan,Toyota,Policy Holder,No,No,0.7153917196413797,High
715,Jul,Toyota,Policy Holder,No,No,0.9848149750771351,High
716,Oct,Honda,Policy Holder,No,No,0.09464105272433725,Low
717,Oct,Honda,Policy Holder,No,No,0.08421660922988575,Low
718,Apr,Saab,Third Party,No,No,0.20364306201114096,Low
719,Jun,Toyota,Third Party,No,No,0.0037030248644813507,Low
720,Mar,Toyota,Policy Holder,No,No,0.2045247361785395,Low
721,Mar,Ford,Third Party,No,No,0.04829232327571734,Low
722,Apr,Mercury,Policy Holder,No,No,0.24331227405793301,Low
723,Nov,Honda,Policy Holder,No,No,0.05921157162298534,Low
724,Nov,Chevrolet,Policy Holder,No,No,0.31694158250631776,Medium
725,Jan,Dodge,Third Party,No,No,0.034538860486703335,Low
726,Nov,Honda,Third Party,No,No,0.07847242788785569,Low
727,Jul,Pontiac,Policy Holder,No,No,0.4851385954598119,Medium
728,Apr,Pontiac,Third Party,No,No,0.035675871663629316,Low
729,Mar,Chevrolet,Policy Holder,No,No,0.7855786016207408,High
730,Mar,Mazda,Policy Holder,No,No,0.11871191965642851,Low
731,Jul,Mazda,Policy Holder,No,No,0.6631998156947546,High
732,Mar,Pontiac,Policy Holder,No,No,0.927837327885212,High
733,Mar,Pontiac,Third Party,No,No,0.12996909434285864,Low
734,Jan,Pontiac,Policy Holder,No,No,0.08273787267676098,Low
735,Jan,Chevrolet,Third Party,No,No,0.02315361254832374,Low
736,Oct,Accura,Policy Holder,No,No,0.7808472548140862,High
737,Jan,Chevrolet,Third Party,No,No,0.08631013350255243,Low
738,Mar,Mazda,Policy Holder,No,No,0.6933593174140725,High
739,Mar,Saab,Policy Holder,No,No,0.2813968632032867,Low
740,Mar,Pontiac,Third Party,No,No,0.05883288851137498,Low
741,Mar,Mazda,Policy Holder,No,No,0.6577035547913616,High
742,Mar,Chevrolet,Third Party,No,No,0.049041453135076796,Low
743,Mar,Toyota,Policy Holder,No,No,0.10685718888969038,Low
744,Apr,Pontiac,Policy Holder,No,No,0.7418254850535135,High
745,Apr,Pontiac,Policy Holder,No,No,0.8195361252743886,High
746,Mar,Ford,Policy Holder,No,No,0.7810060643789875,High
747,Mar,Toyota,Third Party,No,No,0.04517302700814824,Low
748,Mar,Mazda,Third Party,No,No,0.07856651736095098,Low
749,Mar,Mazda,Policy Holder,No,No,0.13150827984700209,Low
750,Mar,Toyota,Policy Holder,No,No,0.7943376289978652,High
751,Jun,Chevrolet,Policy Holder,No,No,0.09247155003075169,Low
752,Nov,Honda,Policy Holder,No,No,0.7365195117084017,High
753,Oct,Toyota,Third Party,Yes,No,0.002556708476860775,Low
754,Jun,Chevrolet,Policy Holder,No,No,0.8615418229730987,High
755,Jun,Pontiac,Policy Holder,No,No,0.13214078877833693,Low
756,Apr,Mazda,Third Party,No,No,0.03269965363448421,Low
757,Mar,Toyota,Policy Holder,No,No,0.6586790739275267,High
758,Jan,Dodge,Policy Holder,No,No,0.5883109285753632,Medium
759,Mar,Honda,Policy Holder,No,No,0.6281277552270246,High
760,Mar,Chevrolet,Third Party,No,No,0.06752726559036695,Low
761,Jan,Pontiac,Policy Holder,No,No,0.07434129382691586,Low
762,Jan,Mazda,Third Party,No,No,0.14204077997125136,Low
763,Apr,Toyota,Policy Holder,No,No,0.11095214674825753,Low
764,Apr,Mazda,Third Party,No,No,0.05271330991011698,Low
765,Apr,Chevrolet,Third Party,No,No,0.039250419103754895,Low
766,Apr,Pontiac,Policy Holder,No,No,0.9912680935269532,High
